Customer_ID,Gender,Age_Group,Customer_Type,Membership,Membership_Start_Date,Home_City,Vehicle_ID
CU01558,Male,26-35,Regular,Platinum,2025-09-13,Pune,V01558
CU01559,Female,46-60,New,Platinum,2023-05-26,Lucknow,V01559
CU01560,Male,26-35,New,Platinum,2023-03-21,Delhi,V01560
CU01561,Female,46-60,Regular,None,2024-04-26,Chennai,V01561
CU01562,Female,18-25,New,None,2022-05-14,Kolkata,V01562
CU01563,Male,36-45,Regular,None,2025-11-07,Bengaluru,V01563
CU01564,Female,36-45,Regular,None,2025-07-19,Bengaluru,V01564
CU01565,Male,46-60,Regular,Silver,2022-08-26,Lucknow,V01565
CU01566,Female,46-60,Regular,Silver,2024-10-17,Mumbai,V01566
CU01567,Female,46-60,Regular,None,2022-06-05,Ahmedabad,V01567
CU01568,Male,46-60,Regular,Gold,2025-11-18,Pune,V01568
CU01569,Female,26-35,New,Platinum,2022-10-02,Mumbai,V01569
CU01570,Female,26-35,Regular,None,2024-12-06,Lucknow,V01570
CU01571,Male,46-60,Regular,Platinum,2022-06-22,Hyderabad,V01571
CU01572,Female,26-35,New,Platinum,2022-06-01,Chennai,V01572
CU01573,Female,18-25,New,None,2023-03-19,Bengaluru,V01573
CU01574,Female,26-35,Regular,Gold,2025-07-08,Pune,V01574
CU01575,Male,36-45,Regular,None,2025-06-01,Mumbai,V01575
CU01576,Male,36-45,New,None,2023-11-26,Jaipur,V01576
CU01577,Female,46-60,New,Gold,2022-06-21,Mumbai,V01577
CU01578,Male,36-45,New,None,2023-05-19,Chennai,V01578
CU01579,Female,18-25,Regular,Platinum,2025-02-05,Ahmedabad,V01579
CU01580,Female,46-60,Regular,Silver,2025-02-07,Delhi,V01580
CU01581,Female,18-25,Regular,None,2025-10-01,Bengaluru,V01581
CU01582,Male,18-25,Regular,None,2022-02-06,Hyderabad,V01582
CU01583,Male,26-35,New,Silver,2022-07-26,Delhi,V01583
CU01584,Female,26-35,New,Gold,2022-04-20,Pune,V01584
CU01585,Female,36-45,Regular,None,2024-12-19,Pune,V01585
CU01586,Female,46-60,New,Silver,2025-04-15,Jaipur,V01586
CU01587,Female,18-25,New,Silver,2024-08-19,Lucknow,V01587
CU01588,Female,18-25,Regular,None,2022-11-25,Delhi,V01588
CU01589,Female,36-45,Regular,Gold,2022-12-01,Lucknow,V01589
CU01590,Female,46-60,New,Platinum,2023-07-25,Delhi,V01590
CU01591,Female,18-25,New,None,2023-09-05,Ahmedabad,V01591
CU01592,Male,18-25,Regular,Gold,2023-03-01,Chennai,V01592
CU01593,Female,36-45,New,Silver,2024-01-16,Ahmedabad,V01593
CU01594,Female,36-45,New,Silver,2022-05-09,Chennai,V01594
CU01595,Female,18-25,Regular,Gold,2022-11-20,Delhi,V01595
CU01596,Male,36-45,Regular,None,2023-02-14,Kolkata,V01596
CU01597,Male,18-25,Regular,Silver,2022-04-22,Delhi,V01597
CU01598,Male,36-45,Regular,None,2024-04-11,Kolkata,V01598
CU01599,Male,26-35,Regular,Gold,2025-08-25,Kolkata,V01599
CU01600,Male,18-25,New,None,2025-06-24,Ahmedabad,V01600
CU01601,Female,26-35,Regular,None,2023-05-23,Kolkata,V01601
CU01602,Male,36-45,New,Gold,2022-05-06,Chennai,V01602
CU01603,Female,18-25,Regular,Platinum,2025-08-20,Bengaluru,V01603
CU01604,Male,18-25,Regular,Gold,2023-11-14,Mumbai,V01604
CU01605,Male,46-60,New,Gold,2024-10-22,Mumbai,V01605
CU01606,Female,46-60,New,Silver,2023-11-05,Mumbai,V01606
CU01607,Male,36-45,Regular,Platinum,2025-12-23,Pune,V01607
CU01608,Male,46-60,New,Silver,2024-08-12,Pune,V01608
CU01609,Male,46-60,New,None,2024-01-19,Bengaluru,V01609
CU01610,Female,36-45,Regular,Gold,2022-08-24,Jaipur,V01610
CU01611,Female,46-60,New,Platinum,2022-10-22,Jaipur,V01611
CU01612,Male,18-25,New,Gold,2023-04-11,Delhi,V01612
CU01613,Female,36-45,Regular,Platinum,2024-11-11,Mumbai,V01613
CU01614,Male,36-45,New,None,2022-06-28,Pune,V01614
CU01615,Male,36-45,Regular,None,2025-07-20,Delhi,V01615
CU01616,Female,18-25,Regular,Silver,2025-06-21,Hyderabad,V01616
CU01617,Female,36-45,Regular,Silver,2022-03-19,Delhi,V01617
CU01618,Female,26-35,New,Silver,2023-09-01,Pune,V01618
CU01619,Female,46-60,New,None,2023-11-02,Pune,V01619
CU01620,Male,26-35,New,Silver,2024-12-19,Lucknow,V01620
CU01621,Female,18-25,Regular,Silver,2025-12-28,Ahmedabad,V01621
CU01622,Male,26-35,Regular,None,2023-04-15,Jaipur,V01622
CU01623,Male,18-25,New,None,2025-11-21,Chennai,V01623
CU01624,Male,26-35,Regular,Platinum,2024-05-17,Lucknow,V01624
CU01625,Female,18-25,New,Silver,2022-09-26,Bengaluru,V01625
CU01626,Female,18-25,New,Silver,2025-07-17,Delhi,V01626
CU01627,Female,36-45,New,Silver,2025-07-23,Kolkata,V01627
CU01628,Male,26-35,New,Gold,2022-01-26,Lucknow,V01628
CU01629,Male,36-45,Regular,Gold,2024-06-05,Mumbai,V01629
CU01630,Female,46-60,Regular,Platinum,2025-09-03,Bengaluru,V01630
CU01631,Female,46-60,New,Silver,2024-04-08,Mumbai,V01631
CU01632,Female,18-25,Regular,Gold,2025-10-09,Hyderabad,V01632
CU01633,Male,46-60,Regular,Gold,2023-01-03,Delhi,V01633
CU01634,Male,18-25,Regular,Platinum,2024-01-10,Delhi,V01634
CU01635,Female,46-60,New,Gold,2025-01-05,Bengaluru,V01635
CU01636,Female,36-45,New,Gold,2023-10-24,Lucknow,V01636
CU01637,Female,26-35,Regular,Platinum,2023-11-06,Mumbai,V01637
CU01638,Female,46-60,New,None,2022-02-12,Pune,V01638
CU01639,Female,46-60,New,Platinum,2022-07-04,Pune,V01639
CU01640,Female,26-35,New,Platinum,2024-01-19,Mumbai,V01640
CU01641,Male,36-45,New,Platinum,2023-08-06,Jaipur,V01641
CU01642,Female,36-45,New,None,2022-09-23,Hyderabad,V01642
CU01643,Female,46-60,Regular,Silver,2025-02-14,Chennai,V01643
CU01644,Male,18-25,Regular,Gold,2025-09-06,Bengaluru,V01644
CU01645,Female,26-35,New,Silver,2022-10-06,Hyderabad,V01645
CU01646,Male,18-25,New,Gold,2025-07-08,Bengaluru,V01646
CU01647,Male,36-45,Regular,None,2025-02-03,Pune,V01647
CU01648,Female,18-25,New,Silver,2022-05-04,Ahmedabad,V01648
CU01649,Male,26-35,New,Gold,2022-02-28,Ahmedabad,V01649
CU01650,Male,36-45,Regular,Platinum,2022-03-09,Ahmedabad,V01650
CU01651,Male,36-45,Regular,Platinum,2022-08-23,Jaipur,V01651
CU01652,Female,36-45,New,None,2024-02-01,Jaipur,V01652
CU01653,Male,36-45,New,Gold,2023-05-07,Kolkata,V01653
CU01654,Male,26-35,Regular,None,2025-04-16,Delhi,V01654
CU01655,Male,18-25,Regular,Platinum,2024-10-21,Pune,V01655
CU01656,Female,18-25,Regular,None,2024-11-27,Mumbai,V01656
CU01657,Female,18-25,Regular,Silver,2023-11-21,Jaipur,V01657
CU01658,Female,36-45,Regular,Silver,2024-06-02,Mumbai,V01658
CU01659,Female,18-25,Regular,Platinum,2023-06-04,Delhi,V01659
CU01660,Male,46-60,New,Silver,2022-07-01,Delhi,V01660
CU01661,Female,26-35,Regular,Gold,2025-04-17,Hyderabad,V01661
CU01662,Male,26-35,New,Platinum,2023-06-23,Bengaluru,V01662
CU01663,Male,26-35,New,Gold,2022-08-14,Ahmedabad,V01663
CU01664,Male,26-35,New,Silver,2022-03-08,Pune,V01664
CU01665,Female,36-45,Regular,None,2023-01-05,Ahmedabad,V01665
CU01666,Female,46-60,New,Platinum,2023-06-18,Hyderabad,V01666
CU01667,Female,36-45,New,Silver,2024-09-21,Chennai,V01667
CU01668,Female,18-25,New,Silver,2023-01-12,Ahmedabad,V01668
CU01669,Male,36-45,New,None,2023-12-04,Hyderabad,V01669
CU01670,Female,18-25,New,Gold,2025-04-03,Jaipur,V01670
CU01671,Female,26-35,New,Silver,2023-03-01,Kolkata,V01671
CU01672,Male,26-35,New,Gold,2022-08-17,Jaipur,V01672
CU01673,Male,18-25,New,None,2023-05-14,Bengaluru,V01673
CU01674,Female,46-60,Regular,Gold,2022-08-21,Hyderabad,V01674
CU01675,Female,46-60,New,None,2023-09-20,Ahmedabad,V01675
CU01676,Female,18-25,New,Gold,2024-12-26,Ahmedabad,V01676
CU01677,Male,26-35,Regular,Platinum,2023-07-26,Bengaluru,V01677
CU01678,Female,36-45,New,Gold,2022-05-22,Pune,V01678
CU01679,Female,26-35,Regular,Gold,2022-08-08,Chennai,V01679
CU01680,Female,36-45,Regular,Platinum,2023-08-05,Pune,V01680
CU01681,Male,36-45,New,Platinum,2025-06-09,Kolkata,V01681
CU01682,Male,18-25,New,Platinum,2023-11-19,Lucknow,V01682
CU01683,Female,18-25,New,Silver,2025-11-14,Bengaluru,V01683
CU01684,Female,36-45,New,Platinum,2025-12-10,Bengaluru,V01684
CU01685,Female,36-45,Regular,Gold,2022-10-15,Chennai,V01685
CU01686,Male,26-35,New,None,2025-06-05,Pune,V01686
CU01687,Female,46-60,Regular,None,2023-12-02,Ahmedabad,V01687
CU01688,Female,46-60,New,None,2025-09-28,Pune,V01688
CU01689,Male,26-35,New,Silver,2024-06-06,Mumbai,V01689
CU01690,Female,46-60,New,None,2023-10-02,Ahmedabad,V01690
CU01691,Female,18-25,New,Platinum,2023-05-06,Jaipur,V01691
CU01692,Female,18-25,New,Silver,2025-11-18,Bengaluru,V01692
CU01693,Female,18-25,Regular,None,2022-06-04,Mumbai,V01693
CU01694,Female,18-25,Regular,Silver,2024-12-23,Kolkata,V01694
CU01695,Female,46-60,New,Silver,2023-07-07,Chennai,V01695
CU01696,Female,46-60,New,None,2025-11-07,Pune,V01696
CU01697,Male,46-60,New,Gold,2022-06-13,Pune,V01697
CU01698,Male,36-45,New,Gold,2023-11-03,Kolkata,V01698
CU01699,Male,26-35,New,Silver,2025-11-06,Lucknow,V01699
CU01700,Male,36-45,Regular,Platinum,2025-04-11,Hyderabad,V01700
CU01701,Male,26-35,New,Silver,2023-06-11,Pune,V01701
CU01702,Male,18-25,Regular,Silver,2022-09-22,Hyderabad,V01702
CU01703,Female,26-35,Regular,None,2023-03-16,Jaipur,V01703
CU01704,Male,18-25,New,Silver,2024-11-22,Delhi,V01704
CU01705,Female,26-35,Regular,Platinum,2024-05-16,Lucknow,V01705
CU01706,Female,36-45,New,None,2024-07-28,Ahmedabad,V01706
CU01707,Female,18-25,Regular,Platinum,2025-06-08,Jaipur,V01707
CU01708,Female,46-60,Regular,Gold,2025-07-03,Jaipur,V01708
CU01709,Female,46-60,Regular,Platinum,2024-03-16,Lucknow,V01709
CU01710,Female,18-25,New,None,2024-02-14,Pune,V01710
CU01711,Male,26-35,New,Platinum,2024-02-11,Delhi,V01711
CU01712,Male,18-25,Regular,Silver,2023-02-07,Hyderabad,V01712
CU01713,Female,36-45,New,None,2024-08-03,Kolkata,V01713
CU01714,Male,26-35,New,Platinum,2022-10-19,Ahmedabad,V01714
CU01715,Female,18-25,Regular,Silver,2025-01-18,Mumbai,V01715
CU01716,Male,18-25,Regular,Platinum,2025-10-22,Ahmedabad,V01716
CU01717,Male,26-35,New,Platinum,2025-08-01,Lucknow,V01717
CU01718,Female,46-60,New,None,2022-01-16,Delhi,V01718
CU01719,Male,36-45,Regular,None,2025-08-10,Chennai,V01719
CU01720,Female,26-35,Regular,Silver,2023-12-04,Mumbai,V01720
CU01721,Male,26-35,Regular,Platinum,2025-08-13,Ahmedabad,V01721
CU01722,Male,36-45,New,Gold,2023-11-07,Mumbai,V01722
CU01723,Female,26-35,Regular,Platinum,2024-12-20,Lucknow,V01723
CU01724,Female,26-35,New,Silver,2022-05-25,Ahmedabad,V01724
CU01725,Male,26-35,Regular,Platinum,2024-02-28,Chennai,V01725
CU01726,Male,18-25,New,Platinum,2023-12-13,Lucknow,V01726
CU01727,Male,26-35,New,Platinum,2022-09-21,Mumbai,V01727
CU01728,Female,18-25,Regular,Platinum,2024-06-09,Ahmedabad,V01728
CU01729,Female,26-35,Regular,Gold,2025-08-12,Bengaluru,V01729
CU01730,Female,36-45,New,None,2024-10-20,Delhi,V01730
CU01731,Male,36-45,Regular,Silver,2024-06-13,Chennai,V01731
CU01732,Female,36-45,Regular,Silver,2023-11-11,Pune,V01732
CU01733,Female,36-45,New,Platinum,2023-11-26,Hyderabad,V01733
CU01734,Female,26-35,Regular,None,2022-03-18,Jaipur,V01734
CU01735,Male,26-35,New,Silver,2023-10-01,Hyderabad,V01735
CU01736,Female,46-60,New,None,2024-09-21,Bengaluru,V01736
CU01737,Female,46-60,New,None,2022-06-03,Ahmedabad,V01737
CU01738,Female,26-35,Regular,Silver,2023-06-06,Delhi,V01738
CU01739,Male,26-35,New,Platinum,2025-02-02,Jaipur,V01739
CU01740,Female,46-60,Regular,Gold,2025-09-15,Mumbai,V01740
CU01741,Female,18-25,New,Gold,2022-03-10,Bengaluru,V01741
CU01742,Male,46-60,New,Gold,2024-09-05,Jaipur,V01742
CU01743,Male,36-45,Regular,None,2023-11-27,Pune,V01743
CU01744,Male,46-60,New,Gold,2022-02-11,Ahmedabad,V01744
CU01745,Female,26-35,Regular,Silver,2024-03-28,Kolkata,V01745
CU01746,Male,18-25,Regular,Gold,2023-08-28,Pune,V01746
CU01747,Female,46-60,New,Gold,2023-11-11,Jaipur,V01747
CU01748,Male,46-60,Regular,Silver,2025-09-11,Kolkata,V01748
CU01749,Male,18-25,Regular,None,2025-05-19,Mumbai,V01749
CU01750,Male,36-45,New,Gold,2025-01-26,Kolkata,V01750
CU01751,Male,18-25,Regular,None,2022-02-24,Bengaluru,V01751
CU01752,Female,18-25,Regular,None,2024-08-08,Delhi,V01752
CU01753,Female,26-35,New,Silver,2023-08-19,Kolkata,V01753
CU01754,Female,36-45,Regular,Platinum,2023-05-12,Kolkata,V01754
CU01755,Male,26-35,Regular,None,2025-03-09,Hyderabad,V01755
CU01756,Female,18-25,Regular,None,2023-08-09,Delhi,V01756
CU01757,Female,18-25,Regular,None,2023-09-03,Chennai,V01757
CU01758,Female,46-60,New,Gold,2023-06-19,Bengaluru,V01758
CU01759,Male,26-35,New,Platinum,2023-12-11,Ahmedabad,V01759
CU01760,Female,18-25,Regular,Platinum,2022-05-13,Hyderabad,V01760
CU01761,Male,46-60,Regular,Platinum,2025-04-20,Lucknow,V01761
CU01762,Male,46-60,Regular,Platinum,2024-04-17,Hyderabad,V01762
CU01763,Male,46-60,Regular,Platinum,2025-05-04,Lucknow,V01763
CU01764,Male,18-25,New,None,2023-11-08,Pune,V01764
CU01765,Female,46-60,Regular,Gold,2023-09-21,Chennai,V01765
CU01766,Male,36-45,New,Gold,2024-10-13,Lucknow,V01766
CU01767,Female,46-60,New,None,2023-05-11,Hyderabad,V01767
CU01768,Male,26-35,Regular,Platinum,2024-12-19,Bengaluru,V01768
CU01769,Male,18-25,New,Gold,2023-05-28,Kolkata,V01769
CU01770,Male,18-25,Regular,Platinum,2025-07-14,Ahmedabad,V01770
CU01771,Male,36-45,Regular,None,2023-09-05,Jaipur,V01771
CU01772,Female,36-45,New,Gold,2025-05-22,Chennai,V01772
CU01773,Male,36-45,New,Silver,2022-01-22,Pune,V01773
CU01774,Male,46-60,Regular,Platinum,2022-05-13,Ahmedabad,V01774
CU01775,Female,18-25,New,Platinum,2023-06-24,Delhi,V01775
CU01776,Male,36-45,New,Silver,2022-04-22,Hyderabad,V01776
CU01777,Male,18-25,New,Platinum,2024-05-08,Mumbai,V01777
CU01778,Male,18-25,New,None,2023-04-08,Mumbai,V01778
CU01779,Male,36-45,New,Platinum,2023-05-21,Kolkata,V01779
CU01780,Female,46-60,New,Gold,2025-04-14,Lucknow,V01780
CU01781,Female,46-60,Regular,None,2024-01-04,Mumbai,V01781
CU01782,Male,46-60,New,Gold,2025-04-24,Bengaluru,V01782
CU01783,Female,18-25,Regular,Gold,2024-04-24,Pune,V01783
CU01784,Female,36-45,Regular,Gold,2025-12-04,Lucknow,V01784
CU01785,Female,18-25,New,Gold,2023-01-28,Ahmedabad,V01785
CU01786,Male,26-35,New,Silver,2024-06-21,Jaipur,V01786
CU01787,Female,46-60,New,Platinum,2025-12-17,Hyderabad,V01787
CU01788,Female,46-60,New,Platinum,2022-10-21,Ahmedabad,V01788
CU01789,Female,36-45,New,None,2023-01-17,Mumbai,V01789
CU01790,Female,36-45,New,Platinum,2024-11-21,Kolkata,V01790
CU01791,Female,18-25,New,Platinum,2023-11-22,Ahmedabad,V01791
CU01792,Female,18-25,New,Silver,2022-09-05,Bengaluru,V01792
CU01793,Female,46-60,Regular,Platinum,2022-05-16,Pune,V01793
CU01794,Female,18-25,New,Silver,2024-08-11,Hyderabad,V01794
CU01795,Female,26-35,New,None,2024-07-14,Bengaluru,V01795
CU01796,Male,26-35,New,Gold,2022-03-27,Ahmedabad,V01796
CU01797,Female,36-45,New,Platinum,2025-10-28,Bengaluru,V01797
CU01798,Female,18-25,Regular,Silver,2024-12-04,Ahmedabad,V01798
CU01799,Male,46-60,New,Platinum,2025-06-18,Delhi,V01799
CU01800,Female,26-35,New,None,2022-01-26,Kolkata,V01800
CU01801,Female,26-35,New,None,2025-02-12,Ahmedabad,V01801
CU01802,Male,26-35,New,Gold,2022-06-10,Hyderabad,V01802
CU01803,Male,26-35,New,Platinum,2024-06-23,Mumbai,V01803
CU01804,Female,36-45,New,Gold,2023-11-13,Jaipur,V01804
CU01805,Male,46-60,New,Silver,2025-12-18,Mumbai,V01805
CU01806,Male,46-60,New,Gold,2022-11-14,Kolkata,V01806
CU01807,Male,36-45,New,None,2022-04-07,Ahmedabad,V01807
CU01808,Female,18-25,Regular,Silver,2025-05-08,Pune,V01808
CU01809,Male,46-60,Regular,None,2023-08-27,Lucknow,V01809
CU01810,Female,26-35,New,Gold,2022-09-03,Mumbai,V01810
CU01811,Male,18-25,New,None,2022-10-02,Mumbai,V01811
CU01812,Female,36-45,New,Gold,2022-03-06,Mumbai,V01812
CU01813,Female,46-60,New,None,2025-07-09,Pune,V01813
CU01814,Female,26-35,New,Silver,2024-12-07,Kolkata,V01814
CU01815,Female,36-45,Regular,None,2023-06-24,Delhi,V01815
CU01816,Male,26-35,New,Platinum,2022-01-23,Pune,V01816
CU01817,Male,36-45,Regular,Platinum,2025-04-25,Ahmedabad,V01817
CU01818,Male,26-35,Regular,Platinum,2022-04-06,Kolkata,V01818
CU01819,Male,26-35,New,None,2025-08-01,Bengaluru,V01819
CU01820,Male,36-45,Regular,None,2025-04-08,Delhi,V01820
CU01821,Male,36-45,New,Platinum,2022-12-17,Hyderabad,V01821
CU01822,Female,36-45,New,Silver,2023-10-13,Jaipur,V01822
CU01823,Female,46-60,Regular,Silver,2022-11-02,Pune,V01823
CU01824,Male,46-60,New,Silver,2025-04-12,Ahmedabad,V01824
CU01825,Male,18-25,New,None,2022-01-01,Mumbai,V01825
CU01826,Male,46-60,Regular,Silver,2024-12-05,Jaipur,V01826
CU01827,Male,36-45,New,Silver,2022-12-12,Mumbai,V01827
CU01828,Male,26-35,Regular,Platinum,2025-11-02,Ahmedabad,V01828
CU01829,Female,46-60,New,Silver,2023-11-15,Chennai,V01829
CU01830,Male,18-25,New,None,2023-01-17,Jaipur,V01830
CU01831,Male,36-45,New,None,2025-10-01,Delhi,V01831
CU01832,Male,18-25,Regular,Gold,2024-06-01,Jaipur,V01832
CU01833,Female,46-60,New,None,2023-12-06,Hyderabad,V01833
CU01834,Male,36-45,Regular,Silver,2022-02-26,Chennai,V01834
CU01835,Male,36-45,New,None,2022-11-10,Mumbai,V01835
CU01836,Female,36-45,New,Gold,2024-08-27,Jaipur,V01836
CU01837,Female,36-45,New,None,2024-09-25,Kolkata,V01837
CU01838,Male,26-35,New,Gold,2022-12-23,Chennai,V01838
CU01839,Female,36-45,New,Gold,2023-05-24,Delhi,V01839
CU01840,Male,26-35,Regular,Platinum,2023-10-22,Pune,V01840
CU01841,Male,18-25,Regular,None,2022-11-17,Lucknow,V01841
CU01842,Female,18-25,Regular,None,2023-11-02,Bengaluru,V01842
CU01843,Male,26-35,New,None,2022-02-16,Ahmedabad,V01843
CU01844,Male,36-45,Regular,Platinum,2023-05-22,Jaipur,V01844
CU01845,Female,36-45,Regular,None,2024-03-13,Lucknow,V01845
CU01846,Female,18-25,Regular,None,2025-03-25,Hyderabad,V01846
CU01847,Female,18-25,New,Platinum,2024-04-26,Lucknow,V01847
CU01848,Male,36-45,Regular,None,2025-05-09,Jaipur,V01848
CU01849,Male,36-45,Regular,Gold,2024-07-11,Jaipur,V01849
CU01850,Female,36-45,New,Silver,2022-01-18,Chennai,V01850
CU01851,Female,26-35,New,Platinum,2024-10-07,Kolkata,V01851
CU01852,Female,36-45,New,Silver,2024-04-02,Lucknow,V01852
CU01853,Male,26-35,Regular,None,2022-11-04,Lucknow,V01853
CU01854,Male,46-60,New,Gold,2025-10-28,Chennai,V01854
CU01855,Female,46-60,New,Platinum,2023-04-09,Pune,V01855
CU01856,Female,36-45,New,Gold,2023-01-10,Ahmedabad,V01856
CU01857,Female,26-35,New,Gold,2025-11-18,Bengaluru,V01857
CU01858,Female,26-35,Regular,Gold,2023-05-03,Bengaluru,V01858
CU01859,Female,46-60,Regular,Gold,2022-05-16,Kolkata,V01859
CU01860,Female,18-25,New,Platinum,2024-11-08,Hyderabad,V01860
CU01861,Male,26-35,Regular,Platinum,2024-11-07,Hyderabad,V01861
CU01862,Male,36-45,New,None,2023-03-10,Mumbai,V01862
CU01863,Male,18-25,New,Gold,2025-10-16,Hyderabad,V01863
CU01864,Male,46-60,Regular,Silver,2025-03-28,Hyderabad,V01864
CU01865,Male,46-60,Regular,Platinum,2025-05-08,Pune,V01865
CU01866,Female,18-25,New,None,2024-09-10,Ahmedabad,V01866
CU01867,Female,26-35,Regular,Gold,2025-12-14,Kolkata,V01867
CU01868,Female,18-25,New,Gold,2025-02-18,Delhi,V01868
CU01869,Male,18-25,New,Gold,2023-11-20,Pune,V01869
CU01870,Female,18-25,Regular,None,2022-07-13,Hyderabad,V01870
CU01871,Male,18-25,New,Silver,2022-03-23,Lucknow,V01871
CU01872,Female,46-60,New,None,2022-05-12,Mumbai,V01872
CU01873,Male,18-25,Regular,None,2025-10-02,Bengaluru,V01873
CU01874,Female,26-35,Regular,Silver,2024-10-13,Lucknow,V01874
CU01875,Male,36-45,New,Platinum,2022-02-27,Mumbai,V01875
CU01876,Male,26-35,New,Platinum,2023-01-20,Bengaluru,V01876
CU01877,Male,46-60,Regular,None,2024-08-21,Jaipur,V01877
CU01878,Male,26-35,Regular,Gold,2023-04-03,Hyderabad,V01878
CU01879,Female,26-35,New,Silver,2022-09-07,Lucknow,V01879
CU01880,Male,46-60,New,Silver,2022-03-28,Chennai,V01880
CU01881,Male,36-45,Regular,Silver,2025-06-28,Jaipur,V01881
CU01882,Female,18-25,New,Silver,2022-08-19,Lucknow,V01882
CU01883,Female,36-45,Regular,Silver,2023-12-22,Delhi,V01883
CU01884,Male,46-60,Regular,None,2022-11-03,Pune,V01884
CU01885,Male,18-25,Regular,Platinum,2023-10-14,Hyderabad,V01885
CU01886,Female,36-45,Regular,Silver,2023-11-13,Chennai,V01886
CU01887,Female,18-25,New,Gold,2022-03-26,Jaipur,V01887
CU01888,Female,36-45,Regular,Silver,2022-09-27,Mumbai,V01888
CU01889,Female,36-45,New,Platinum,2024-11-05,Lucknow,V01889
CU01890,Male,18-25,Regular,Platinum,2025-05-15,Chennai,V01890
CU01891,Female,26-35,New,None,2024-03-14,Bengaluru,V01891
CU01892,Female,18-25,Regular,Silver,2022-08-22,Jaipur,V01892
CU01893,Female,26-35,New,None,2022-07-19,Chennai,V01893
CU01894,Female,36-45,Regular,Gold,2025-04-03,Lucknow,V01894
CU01895,Female,18-25,Regular,Gold,2025-05-26,Delhi,V01895
CU01896,Female,18-25,New,Gold,2023-02-15,Bengaluru,V01896
CU01897,Male,18-25,New,Silver,2024-10-16,Lucknow,V01897
CU01898,Male,18-25,Regular,Silver,2024-04-19,Kolkata,V01898
CU01899,Female,36-45,New,Silver,2024-10-16,Lucknow,V01899
CU01900,Female,46-60,New,Gold,2024-10-02,Mumbai,V01900
CU01901,Female,36-45,Regular,Gold,2023-03-06,Chennai,V01901
CU01902,Female,46-60,Regular,Gold,2025-02-11,Pune,V01902
CU01903,Female,36-45,New,Silver,2024-03-14,Kolkata,V01903
CU01904,Female,46-60,Regular,Platinum,2022-04-07,Mumbai,V01904
CU01905,Female,36-45,Regular,None,2022-03-05,Jaipur,V01905
CU01906,Female,36-45,Regular,None,2025-08-17,Ahmedabad,V01906
CU01907,Male,18-25,New,Gold,2022-09-09,Ahmedabad,V01907
CU01908,Female,46-60,Regular,None,2025-02-24,Jaipur,V01908
CU01909,Male,18-25,New,None,2024-01-04,Jaipur,V01909
CU01910,Male,46-60,New,None,2025-01-15,Lucknow,V01910
CU01911,Female,18-25,Regular,Gold,2022-01-22,Lucknow,V01911
CU01912,Female,18-25,Regular,None,2023-06-20,Chennai,V01912
CU01913,Female,36-45,New,None,2024-03-13,Jaipur,V01913
CU01914,Male,36-45,New,Gold,2025-05-12,Chennai,V01914
CU01915,Male,26-35,Regular,Gold,2022-08-17,Delhi,V01915
CU01916,Male,36-45,Regular,None,2023-01-18,Mumbai,V01916
CU01917,Male,36-45,Regular,Silver,2024-03-14,Ahmedabad,V01917
CU01918,Female,26-35,New,None,2025-08-02,Kolkata,V01918
CU01919,Male,36-45,New,None,2025-01-21,Chennai,V01919
CU01920,Male,36-45,New,Gold,2025-12-15,Chennai,V01920
CU01921,Female,46-60,Regular,Gold,2024-12-12,Delhi,V01921
CU01922,Male,36-45,Regular,Gold,2024-11-01,Pune,V01922
CU01923,Male,18-25,Regular,Gold,2023-04-19,Mumbai,V01923
CU01924,Male,46-60,New,None,2025-07-06,Hyderabad,V01924
CU01925,Male,18-25,Regular,Silver,2025-02-16,Hyderabad,V01925
CU01926,Male,36-45,New,Gold,2022-12-25,Kolkata,V01926
CU01927,Female,46-60,Regular,Platinum,2022-07-04,Jaipur,V01927
CU01928,Male,26-35,Regular,None,2024-11-14,Delhi,V01928
CU01929,Female,18-25,New,Silver,2024-09-22,Lucknow,V01929
CU01930,Male,18-25,New,Platinum,2023-08-22,Delhi,V01930
CU01931,Male,46-60,Regular,Gold,2024-07-10,Delhi,V01931
CU01932,Female,26-35,Regular,Silver,2022-03-14,Lucknow,V01932
CU01933,Male,36-45,Regular,Gold,2023-12-08,Chennai,V01933
CU01934,Male,46-60,New,Platinum,2025-09-13,Pune,V01934
CU01935,Male,46-60,Regular,Silver,2025-10-26,Hyderabad,V01935
CU01936,Female,26-35,Regular,Gold,2024-07-26,Mumbai,V01936
CU01937,Male,18-25,Regular,Gold,2025-02-16,Jaipur,V01937
CU01938,Male,36-45,New,Gold,2022-03-09,Hyderabad,V01938
CU01939,Male,26-35,Regular,Silver,2025-10-16,Bengaluru,V01939
CU01940,Female,46-60,New,None,2023-06-07,Chennai,V01940
CU01941,Female,26-35,Regular,Platinum,2024-10-03,Delhi,V01941
CU01942,Female,46-60,New,Gold,2025-04-07,Pune,V01942
CU01943,Male,36-45,New,None,2025-08-19,Mumbai,V01943
CU01944,Female,46-60,New,Platinum,2025-02-06,Delhi,V01944
CU01945,Male,18-25,Regular,Silver,2025-09-27,Pune,V01945
CU01946,Female,36-45,Regular,Gold,2023-03-10,Pune,V01946
CU01947,Female,18-25,Regular,None,2024-04-23,Hyderabad,V01947
CU01948,Male,36-45,New,None,2024-02-23,Chennai,V01948
